Team		Record		Δ	Rat		Pwr		Off		Def		HFA	SoS		
Tulane	Conference USA	11-17	0.39286	-2	218	0.925961	234	17.9191	250	78.1867	174	12.5078	5.36189	174	23.5349	
Evansville	Missouri Val	7-22	0.24138	+1	219	0.922308	218	18.7152	109	84.7527	286	6.74545	4.26355	108	27.218	
Yale	Ivy League	12-15	0.44444	+1	220	0.920365	224	18.4797	264	77.1997	152	14.0569	2.87975	213	21.3178	
Montana St	Big Sky	14-13	0.51852	+1	221	0.910799	219	18.6935	253	77.8849	157	13.5868	5.00683	245	19.1696	
W Carolina	Southern	13-15	0.46429	+2	222	0.908056	223	18.4886	190	81.5941	238	9.67168	3.50608	251	19.0184	
Winthrop	Big South	16-12	0.57143		223	0.907891	233	17.9214	280	76.2226	143	14.4776	3.48425	286	17.1152	
Coppin St	Mid-Eastern AC	18-14	0.5625	+8	224	0.905523	241	17.3616	308	72.1308	81	18.0103	3.55881	289	16.7866	
Baylor	Big 12	8-21	0.27586	+20	225	0.905088	200	19.9617	244	78.3719	145	14.3669	5.5889	109	27.0826	
S Carolina St	Mid-Eastern AC	18-11	0.62069	+8	226	0.901545	232	18.1053	231	79.4033	201	11.4776	3.7634	309	15.1989	
UNC Greensboro	Southern	11-17	0.39286	+2	227	0.89788	216	19.0795	131	83.9838	273	7.87353	3.21701	207	21.7487	
St Francis NY	Northeast	15-13	0.53571	-3	228	0.889804	227	18.3043	186	81.896	246	9.18853	3.661	282	17.2532	
Central Conn	Northeast	14-14	0.5	-3	229	0.885073	220	18.6852	196	80.9237	222	10.5423	3.28851	268	18.1125	
E Kentucky	OH Valley	14-15	0.48276	-2	230	0.874492	229	18.2811	157	83.2258	274	7.83035	5.21651	253	18.9416	
South Florida	Conference USA	7-20	0.25926	-4	231	0.87107	203	19.8754	265	77.195	121	15.4567	4.87197	101	27.6297	
Canisius	Metro Atlantic	10-20	0.33333	+11	232	0.867812	221	18.6759	187	81.8615	239	9.58998	2.66115	189	22.9975	
Lehigh	Patriot League	20-11	0.64516	-28	233	0.867109	257	15.8787	283	75.9691	172	12.6861	4.1335	316	14.3374	
Portland St	Big Sky	11-16	0.40741	-3	234	0.866327	231	18.2314	267	77.115	154	13.8956	4.38636	217	21.1946	
Elon	Southern	12-18	0.4	+1	235	0.866326	240	17.3913	214	80.2379	233	9.93037	4.21903	214	21.3127	
Idaho St	Big Sky	13-18	0.41935	-6	236	0.861226	260	15.4175	99	85.4614	321	2.73546	4.9842	215	21.2682	
Appalachian St	Southern	9-21	0.3	+1	237	0.860649	213	19.2445	204	80.5941	202	11.4264	2.91053	155	24.1105	
St Bonaventure	Atlantic 10	7-21	0.25	+4	238	0.859303	247	16.7785	134	83.943	291	5.61071	4.11478	95	27.978	
Texas A&M	Big 12	7-21	0.25	+18	239	0.848508	191	20.5975	100	85.4067	269	7.96489	5.62401	105	27.3129	
Mercer	Atlantic Sun	12-18	0.4	-5	240	0.846792	236	17.7361	152	83.4149	283	7.09685	3.82398	203	21.9016	
Stetson	Atlantic Sun	12-15	0.44444	-8	241	0.840458	264	14.933	271	77.0048	219	10.7049	2.75874	239	19.5637	
Montana	Big Sky	10-18	0.35714	-5	242	0.835747	238	17.492	198	80.7802	241	9.49187	4.63048	209	21.6376	
Holy Cross	Patriot League	13-15	0.46429	-3	243	0.835196	210	19.4334	287	74.8726	89	17.3403	4.18165	263	18.4057	
Binghamton	America East	14-16	0.46667	-5	244	0.829233	250	16.515	305	72.7419	105	16.5516	2.28109	264	18.3557	
N Illinois	Mid-American	10-20	0.33333	-1	245	0.827179	235	17.7743	245	78.3474	183	12.2033	5.14899	194	22.5596	
Bucknell	Patriot League	14-15	0.48276	-5	246	0.825559	242	17.1353	289	74.6428	124	15.2685	4.75695	287	17.018	
Fordham	Atlantic 10	6-22	0.21429	+2	247	0.816914	258	15.855	254	77.8059	213	10.8284	3.96151	93	28.014	
Florida A&M	Mid-Eastern AC	15-17	0.46875	+19	248	0.815958	249	16.6559	108	84.7675	301	4.66788	3.07947	284	17.1861	
Wagner	Northeast	13-16	0.44828	-3	249	0.813183	262	15.3384	270	77.0178	209	11.1023	2.86957	257	18.7592	
Southern Utah	Mid-Continent	10-18	0.35714	-3	250	0.809061	252	16.2535	279	76.5536	177	12.4741	5.81612	204	21.8637	
Youngstown St	Horizon	8-20	0.28571		251	0.802774	248	16.692	210	80.3419	249	9.11945	4.62555	160	24.044	
Tennessee Tech	OH Valley	13-15	0.46429	-4	252	0.800493	255	16.0801	106	84.9388	309	3.91619	5.82918	250	19.0415	
Coastal Car	Big South	14-15	0.48276	-1	253	0.798823	243	17.041	216	80.0287	236	9.79362	3.66819	279	17.4423	
Samford	OH Valley	12-16	0.42857	-4	254	0.794775	259	15.6889	295	73.9748	142	14.4887	5.01126	256	18.7799	
Robert Morris	Northeast	14-15	0.48276	-1	255	0.782131	273	14.1561	273	76.9423	232	9.99477	4.11965	276	17.563	
San Jose St	Western Athletic	6-23	0.2069	+5	256	0.779594	226	18.3083	286	75.0481	110	16.0342	3.5258	124	26.0117	
Jacksonville St	OH Valley	14-14	0.5	-1	257	0.769508	256	15.8976	137	83.7983	298	4.8741	5.82348	297	16.5647	
Cornell	Ivy League	11-16	0.40741	-3	258	0.768066	237	17.7346	189	81.7018	253	8.80987	2.45248	259	18.577	
Jacksonville	Atlantic Sun	13-15	0.46429	-6	259	0.767075	281	13.5422	219	79.853	289	6.46294	2.75693	283	17.2527	
McNeese St	Southland	11-16	0.40741	-1	260	0.764492	245	16.8196	125	84.2179	294	5.38122	5.93103	248	19.0932	
St Francis PA	Northeast	13-15	0.46429	+1	261	0.753215	265	14.793	263	77.2709	225	10.3029	4.9897	274	17.6105	
SE Missouri St	OH Valley	11-16	0.40741	-2	262	0.748024	251	16.4663	205	80.5487	255	8.6928	5.10506	242	19.4862	
Delaware St	Mid-Eastern AC	13-15	0.46429	+9	263	0.739716	253	16.2421	300	73.3286	117	15.6911	3.75051	278	17.4675	
Colgate	Patriot League	15-14	0.51724	-6	264	0.734478	279	13.6765	260	77.6316	252	8.82034	3.61941	304	15.725	
Texas St	Southland	13-15	0.46429	-2	265	0.721324	266	14.706	262	77.3768	227	10.1053	5.75018	291	16.7394	
Alabama St	Southwestern AC	16-15	0.51613	+2	266	0.714782	276	13.9639	313	71.6029	129	15.1392	4.73228	310	15.1111	
Northwestern LA	Southland	11-17	0.39286	-2	267	0.714598	261	15.3954	158	83.1602	297	5.01384	5.4504	255	18.8165	
Sam Houston St	Southland	13-15	0.46429	-2	268	0.713252	270	14.6119	150	83.509	310	3.88061	6.446	296	16.6014	
Columbia	Ivy League	10-17	0.37037	-5	269	0.704211	267	14.6805	236	78.8889	260	8.56895	2.85276	266	18.2723	
ULM	Southland	12-19	0.3871	+1	270	0.701516	277	13.6972	255	77.7917	257	8.68264	6.34107	246	19.1674	
Hampton	Mid-Eastern AC	13-17	0.43333	+10	271	0.700121	269	14.657	208	80.4211	284	7.01353	3.37425	290	16.7525	
William & Mary	Colonial	7-21	0.25	+1	272	0.699082	254	16.1458	121	84.4264	304	4.49284	4.54836	171	23.6225	
James Madison	Colonial	7-21	0.25	+1	273	0.695441	263	15.2996	252	77.8927	226	10.1839	4.52089	186	23.1894	
Sacred Heart	Northeast	12-15	0.44444	-4	274	0.693734	283	13.4378	105	84.9462	324	1.27204	3.52012	277	17.5059	
Wofford	Southern	9-20	0.31034	+3	275	0.688703	275	13.9741	146	83.5591	315	3.19072	3.40428	228	20.6877	
Hartford	America East	12-17	0.41379	-7	276	0.687566	289	12.7686	291	74.5732	211	10.9729	2.96523	273	17.6144	
TN Martin	OH Valley	10-18	0.35714	-2	277	0.684181	268	14.677	166	82.7578	300	4.69289	4.91145	237	19.7757	
C Michigan	Mid-American	7-24	0.22581	-2	278	0.683744	272	14.1871	163	82.9247	307	4.03926	4.65377	170	23.6303	
Towson	Colonial	8-21	0.27586	+1	279	0.673664	280	13.672	288	74.837	198	11.6113	4.50899	200	22.0442	
Mt St Mary's	Northeast	10-19	0.34483	-3	280	0.67197	271	14.3323	259	77.6345	242	9.47873	4.02537	262	18.4975	
Gardner Webb	Atlantic Sun	9-20	0.31034	-2	281	0.658027	274	14.1501	256	77.7776	247	9.14771	2.7017	235	19.8253	
FL Atlantic	Atlantic Sun	9-19	0.32143	+1	282	0.645076	244	16.9682	89	86.0097	311	3.7357	2.48721	247	19.166	
Radford	Big South	12-16	0.42857	+3	283	0.632965	282	13.4517	258	77.687	261	8.54369	4.27864	303	15.8399	
Stony Brook	America East	10-20	0.33333	-2	284	0.627629	292	12.0158	281	76.1172	258	8.67757	1.70562	269	18.0084	
Long Beach St	Big West	6-21	0.22222		285	0.615227	287	13.0087	276	76.7294	250	9.05783	4.46513	193	22.5943	
New Hampshire	America East	10-20	0.33333	-2	286	0.609165	288	12.8843	298	73.5419	189	12.1207	1.36653	271	17.8175	
Marist	Metro Atlantic	6-22	0.21429	+3	287	0.596006	285	13.276	301	73.3219	171	12.7286	3.39954	202	21.9385	
UNC Asheville	Big South	9-20	0.31034	-1	288	0.590444	298	10.889	292	74.5302	248	9.13917	3.16988	254	18.8844	
San Diego	West Coast	4-26	0.13333	-1	289	0.575467	286	13.2635	159	83.1515	319	2.89217	5.14756	133	25.5509	
Tennessee St	OH Valley	7-21	0.25	-1	290	0.569381	284	13.2793	202	80.6234	293	5.43163	4.84417	221	20.8884	
Lamar	Southland	11-18	0.37931		291	0.52762	296	11.6114	104	85.1111	325	-0.722293	6.67736	299	16.0852	
Jackson St	Southwestern AC	12-17	0.41379		292	0.524548	297	11.1665	302	73.233	218	10.7121	5.3825	311	15.0423	
Norfolk St	Mid-Eastern AC	12-17	0.41379	+5	293	0.522504	300	10.5923	311	71.84	200	11.5262	3.79974	322	13.3001	
Morgan St	Mid-Eastern AC	11-16	0.40741	+7	294	0.513409	304	9.88027	227	79.4344	314	3.21781	3.66784	313	14.9335	
TX Southern	Southwestern AC	14-15	0.48276	-1	295	0.508608	301	10.4348	296	73.9621	245	9.24796	6.00598	326	12.3894	
Quinnipiac	Northeast	9-20	0.31034	-3	296	0.504743	295	11.8387	174	82.4968	322	2.12292	3.69865	294	16.6192	
Southern Univ	Southwestern AC	12-16	0.42857	-1	297	0.503668	294	11.8959	243	78.504	290	6.1674	5.30225	323	13.1701	
Cleveland St	Horizon	4-25	0.13793	+1	298	0.496781	278	13.6814	251	77.9133	262	8.54201	3.89974	175	23.5031	
UMBC	America East	7-21	0.25	-4	299	0.487497	290	12.4751	307	72.4645	170	12.789	2.17842	260	18.5135	
E Illinois	OH Valley	6-21	0.22222	-3	300	0.485409	293	11.9956	248	78.2622	288	6.51211	4.69817	243	19.4284	
Long Island	Northeast	8-19	0.2963	-1	301	0.476116	303	10.0295	224	79.5018	313	3.30898	4.13885	280	17.3577	
Grambling	Southwestern AC	11-18	0.37931		302	0.471901	299	10.7346	199	80.7608	320	2.75042	4.48278	320	13.951	
Alabama A&M	Southwestern AC	13-17	0.43333	+1	303	0.469681	305	9.38989	233	79.1277	318	3.03631	5.02218	324	12.9899	
Lipscomb	Atlantic Sun	7-21	0.25	-1	304	0.454208	302	10.1689	247	78.3107	302	4.63259	2.74884	261	18.5057	
Alcorn St	Southwestern AC	11-18	0.37931		305	0.445135	312	6.90894	290	74.574	295	5.11246	4.89082	319	13.9877	
Florida Intl	Sun Belt	5-22	0.18519		306	0.433613	308	8.74771	324	66.4451	132	15.0801	4.97164	211	21.3693	
IPFW	D1 Independent	3-25	0.10714		307	0.43076	291	12.1529	293	74.4916	223	10.4385	4.94842	156	24.0963	
Harvard	Ivy League	4-23	0.14815		308	0.40465	307	8.82574	242	78.5617	317	3.04057	2.11444	233	19.9267	
Charleston So	Big South	6-22	0.21429		309	0.344667	306	9.33657	317	69.6628	178	12.4534	3.68557	292	16.6777	
Albany NY	America East	5-23	0.17857		310	0.310637	309	7.88027	320	69.0085	196	11.6512	1.86516	285	17.1686	
Citadel	Southern	6-22	0.21429		311	0.304736	317	4.83759	321	67.5355	229	10.0796	3.46989	288	16.8966	
Bethune-Cookman	Mid-Eastern AC	8-21	0.27586		312	0.298118	313	6.30452	315	70.3935	256	8.68648	3.6527	318	14.1099	
MD E Shore	Mid-Eastern AC	8-21	0.27586	+2	313	0.280207	318	4.49457	316	69.7386	278	7.53172	3.05558	317	14.1938	
W Illinois	Mid-Continent	3-25	0.10714	-1	314	0.266434	310	7.74716	277	76.5695	308	3.95332	5.14545	210	21.4818	
Prairie View	Southwestern AC	7-20	0.25926	+1	315	0.242391	323	3.25141	310	71.9069	306	4.12201	4.50059	315	14.9286	
Campbell	Atlantic Sun	3-24	0.11111	-2	316	0.242221	315	5.11768	197	80.8642	326	-2.96828	3.20408	231	20.1811	
VMI	Big South	6-22	0.21429		317	0.240037	320	4.33718	322	67.1941	234	9.92107	4.90261	300	16.0229	
Howard	Mid-Eastern AC	6-22	0.21429	+1	318	0.232872	311	7.03958	314	70.5564	243	9.25901	2.7361	314	14.9325	
Navy	Patriot League	5-23	0.17857	-1	319	0.186748	319	4.37812	319	69.0623	266	8.09195	3.42299	302	15.9178	
Savannah St	D1 Independent	4-24	0.14286		320	0.179095	322	3.29651	294	73.986	323	2.0854	4.69803	249	19.046	
Nicholls St	Southland	6-21	0.22222	+1	321	0.154777	321	4.32127	304	72.7843	305	4.31602	5.79094	308	15.2574	
Loyola MD	Metro Atlantic	1-27	0.03571	+2	322	0.135964	314	5.67272	312	71.834	287	6.61463	2.72453	223	20.8788	
Army	Patriot League	6-21	0.22222	-2	323	0.124661	324	1.89026	326	60.6977	153	13.9657	3.09009	325	12.7435	
Dartmouth	Ivy League	3-25	0.10714	-1	324	0.123794	316	4.86214	323	66.9171	217	10.7213	2.40609	295	16.6127	
NC A&T	Mid-Eastern AC	3-25	0.10714		325	-0.019443	325	0.891298	318	69.12	303	4.55219	3.9496	305	15.633	
Ark Pine Bluff	Southwestern AC	1-26	0.03704		326	-0.368005	326	-7.19925	325	62.4754	316	3.10445	4.26526	312	15.0122	


