Team		Record		Δ	Rat		Pwr		Off		Def		HFA	SoS		
Wofford	Southern	14-16	0.46667	-2	213	-0.223129	231	-3.72734	200	69.5479	230	-2.37549	5.36234	198	1.10089	
William & Mary	Colonial	11-17	0.39286	-1	214	-0.226662	217	-2.60839	195	69.8772	219	-1.60046	5.36061	185	2.0946	
Hampton	Mid-Eastern AC	17-12	0.58621		215	-0.226818	206	-2.08314	162	71.5622	235	-2.74908	2.33021	305	-5.14035	
Portland	West Coast	10-18	0.35714	+3	216	-0.230457	201	-1.73183	251	66.493	142	2.67437	4.91406	155	3.59946	
TN Martin	OH Valley	10-19	0.34483	+1	217	-0.241289	221	-3.14167	192	69.9947	229	-2.25785	4.72402	151	3.88794	
New Orleans	Sun Belt	11-18	0.37931	-1	218	-0.243374	203	-1.91346	306	60.7398	55	8.24132	3.98736	192	1.6315	
UCF	Trans America	14-18	0.4375	-3	219	-0.247498	210	-2.30802	154	71.8869	241	-3.3052	2.64573	230	-0.584402	
IL Chicago	Midwestern CC	11-20	0.35484	+2	220	-0.248847	202	-1.81524	211	68.779	183	0.297193	7.11811	172	2.7533	
C Michigan	Mid-American	6-23	0.2069		221	-0.258271	192	-1.22692	180	70.449	203	-0.782245	5.29317	109	6.61636	
Nevada	Big West	9-20	0.31034	+1	222	-0.286397	213	-2.49397	239	67.3594	169	1.05319	5.06179	148	4.18635	
ETSU	Southern	14-15	0.48276	-3	223	-0.291809	232	-3.83352	231	67.7848	202	-0.726155	4.86971	240	-1.06462	
Oral Roberts	Mid-Continent	13-17	0.43333		224	-0.294412	218	-2.81333	158	71.7808	246	-3.69478	4.32781	221	-0.202566	
Idaho St	Big Sky	8-19	0.2963		225	-0.30363	207	-2.10873	160	71.613	236	-2.82774	4.31447	162	3.36652	
East Carolina	Colonial	10-18	0.35714	+1	226	-0.33519	224	-3.34195	269	65.0298	145	2.51318	4.72107	180	2.21986	
Alabama A&M	Southwestern AC	17-10	0.62963	-1	227	-0.337732	247	-5.25852	203	69.3611	247	-3.70966	3.0356	310	-5.73349	
Texas St	Southland	12-17	0.41379		228	-0.344255	214	-2.50578	218	68.5051	192	-0.115522	2.90859	223	-0.235261	
Montana St	Big Sky	12-17	0.41379		229	-0.345104	226	-3.39926	135	73.2305	277	-5.74368	5.29136	193	1.5467	
Manhattan	Metro Atlantic	12-15	0.44444	+4	230	-0.348163	208	-2.16055	139	72.8987	258	-4.18317	4.53094	251	-1.71131	
American Univ	Colonial	11-18	0.37931	-1	231	-0.352501	209	-2.2904	253	66.2936	150	2.30547	5.17103	209	0.565706	
Youngstown St	Mid-Continent	12-16	0.42857	+1	232	-0.360717	241	-4.4845	255	66.2332	186	0.180006	4.07321	220	-0.12932	
Cal Poly SLO	Big West	10-18	0.35714	-1	233	-0.361863	225	-3.36772	44	78.6794	311	-11.1425	4.32526	197	1.12511	
W Carolina	Southern	14-14	0.5	-3	234	-0.378729	253	-6.01213	93	75.4783	310	-10.598	5.03732	250	-1.69657	
Nicholls St	Southland	11-17	0.39286	+1	235	-0.384333	242	-4.49626	288	62.9478	128	3.46362	2.70131	213	0.451155	
Drexel	America East	13-17	0.43333	-1	236	-0.387697	238	-4.21321	287	63.0685	123	3.62185	3.87878	246	-1.60905	
Air Force	Mountain West	8-20	0.28571		237	-0.400751	227	-3.62549	225	68.2507	208	-1.00742	6.1863	160	3.456	
Rhode Island	Atlantic 10	5-25	0.16667		238	-0.407117	235	-4.15672	237	67.4306	201	-0.689152	4.07701	78	8.18864	
Coppin St	Mid-Eastern AC	15-15	0.5	+1	239	-0.426368	246	-5.23414	264	65.5337	187	0.133195	2.3948	295	-3.97574	
Furman	Southern	14-18	0.4375	+1	240	-0.435715	229	-3.68655	252	66.4167	175	0.787082	5.2128	239	-1.04291	
Jackson St	Southwestern AC	17-16	0.51515	-2	241	-0.440672	252	-6.00449	296	62.4465	147	2.45907	3.07391	303	-4.8134	
Monmouth NJ	Northeast	12-16	0.42857	+1	242	-0.445284	250	-5.77473	317	57.6639	67	7.45284	1.95354	258	-2.0358	
Bethune-Cookman	Mid-Eastern AC	14-15	0.48276	+2	243	-0.446248	237	-4.20534	171	71.2286	263	-4.53518	3.35919	289	-3.62248	
Campbell	Trans America	12-16	0.42857	-2	244	-0.449119	270	-7.14443	284	63.4111	182	0.33331	2.39235	260	-2.1	
CS Sacramento	Big Sky	9-18	0.33333	-1	245	-0.459889	249	-5.48736	295	62.5459	137	2.86193	4.76426	182	2.17953	
St Mary's CA	West Coast	8-20	0.28571	+3	246	-0.476017	248	-5.42969	274	64.559	171	0.906668	4.81112	147	4.3152	
UNC Asheville	Big South	11-19	0.36667	-1	247	-0.481079	244	-5.14254	191	69.9973	261	-4.2505	5.44651	225	-0.265486	
North Texas	Big West	7-20	0.25926		248	-0.494879	264	-6.89111	40	79.2131	316	-15.2041	4.73376	146	4.35835	
Southern Univ	Southwestern AC	18-11	0.62069	-2	249	-0.496879	279	-7.98569	188	70.1592	292	-7.24287	2.65948	319	-7.91094	
Chicago St	Mid-Continent	10-18	0.35714	+3	250	-0.51373	251	-5.87028	243	67.0308	226	-1.99838	4.47707	215	0.295971	
Morehead St	OH Valley	9-18	0.33333	+5	251	-0.513986	234	-3.88031	130	73.3893	282	-6.39415	4.03514	212	0.478176	
Mercer	Trans America	12-21	0.36364	-2	252	-0.526281	254	-6.1086	263	65.6869	205	-0.896798	1.83335	256	-2.01381	
Centenary	D1 Independent	10-18	0.35714	+1	253	-0.529087	258	-6.29569	301	61.7061	135	2.89597	4.05885	222	-0.209656	
Colgate	Patriot League	13-16	0.44828	-3	254	-0.529717	245	-5.20574	285	63.1474	143	2.54559	2.47348	269	-2.53284	
Chattanooga	Southern	10-19	0.34483	-3	255	-0.530923	236	-4.20305	222	68.3794	220	-1.68606	4.92943	227	-0.326296	
Northwestern	Big 10	5-25	0.16667	+2	256	-0.543713	240	-4.48376	318	56.7223	37	9.68419	4.88742	88	7.7389	
Columbia	Ivy League	13-14	0.48148	-2	257	-0.545229	260	-6.5028	312	59.1801	99	5.21713	2.84901	291	-3.82174	
UMBC	Northeast	11-18	0.37931	-1	258	-0.547831	239	-4.42109	292	62.7366	120	3.73804	1.51957	266	-2.39051	
Canisius	Metro Atlantic	10-20	0.33333		259	-0.558676	256	-6.21565	187	70.215	274	-5.54281	5.16803	226	-0.303521	
Tennessee St	OH Valley	7-22	0.24138	+2	260	-0.586091	276	-7.91902	215	68.6064	276	-5.64688	4.54952	186	2.07122	
NC A&T	Mid-Eastern AC	14-15	0.48276		261	-0.595752	259	-6.50014	168	71.4	291	-7.00252	3.44304	313	-6.04274	
Wagner	Northeast	11-16	0.40741	+2	262	-0.596368	243	-4.80326	105	74.7446	301	-8.6564	1.92245	283	-3.44157	
Elon	Big South	13-15	0.46429	-3	263	-0.610269	269	-7.09154	167	71.4177	295	-7.6154	5.56288	277	-3.21358	
Stetson	Trans America	13-15	0.46429	+1	264	-0.626854	271	-7.38378	246	66.7915	240	-3.28154	2.54092	302	-4.6241	
SE Louisiana	Southland	10-17	0.37037	-2	265	-0.627083	272	-7.62288	311	59.3061	115	3.96024	3.079	236	-0.862684	
IUPUI	Mid-Continent	7-21	0.25	+1	266	-0.631224	255	-6.114	300	61.9929	140	2.78356	3.82343	207	0.716451	
TX Southern	Southwestern AC	15-14	0.51724	-1	267	-0.636109	262	-6.69881	248	66.6957	231	-2.4932	2.27428	318	-7.64286	
CS Fullerton	Big West	8-19	0.2963	+2	268	-0.651171	265	-6.89659	147	72.4147	298	-8.40456	4.60879	195	1.24053	
St Francis PA	Northeast	10-18	0.35714	+4	269	-0.653049	266	-6.92484	289	62.9097	168	1.0601	2.57934	272	-2.66443	
Liberty	Big South	14-14	0.5	-2	270	-0.662548	275	-7.90977	258	66.0487	238	-3.06382	5.49142	293	-3.88071	
Harvard	Ivy League	12-15	0.44444	-2	271	-0.66404	268	-7.05416	257	66.0552	228	-2.20151	3.1758	304	-4.84605	
Towson	America East	11-17	0.39286	-1	272	-0.672746	257	-6.2759	259	65.8984	211	-1.27066	3.79394	282	-3.42506	
Coastal Car	Big South	10-18	0.35714	-1	273	-0.6803	261	-6.55142	193	69.9734	275	-5.63141	5.26789	252	-1.80257	
Holy Cross	Patriot League	10-18	0.35714		274	-0.712327	263	-6.77642	310	59.3553	104	4.76752	2.61737	279	-3.28931	
Mt St Mary's	Northeast	9-20	0.31034		275	-0.734206	286	-9.41493	244	66.967	273	-5.48024	2.45477	245	-1.51297	
Buffalo	Mid-American	5-23	0.17857	+3	276	-0.743352	283	-9.18921	214	68.6383	290	-6.93184	5.25993	141	4.5039	
Norfolk St	Mid-Eastern AC	12-16	0.42857	-1	277	-0.749483	292	-9.79157	123	73.8586	314	-12.7576	2.50723	307	-5.47277	
Denver	Sun Belt	6-22	0.21429		278	-0.756194	281	-8.33541	217	68.5468	279	-5.98674	4.70607	190	1.70234	
McNeese St	Southland	6-21	0.22222	-2	279	-0.765083	285	-9.19606	216	68.5531	289	-6.83844	3.14109	210	0.562602	
W Illinois	Mid-Continent	8-22	0.26667		280	-0.772782	267	-6.96975	277	64.2504	198	-0.329869	3.67377	204	0.810738	
Rice	Western Athletic	5-22	0.18519		281	-0.782269	274	-7.81613	315	58.6676	109	4.40815	5.02449	130	5.31227	
Albany NY	D1 Independent	11-16	0.40741		282	-0.78616	280	-8.15169	279	63.842	209	-1.08534	3.16756	298	-4.25864	
Hartford	America East	10-19	0.34483		283	-0.815018	287	-9.43443	179	70.5136	305	-9.04616	3.67303	274	-2.89559	
San Diego St	Mountain West	5-23	0.17857	+1	284	-0.825904	277	-7.94963	276	64.2767	212	-1.34957	5.09546	128	5.39915	
Alabama St	Southwestern AC	13-15	0.46429	-1	285	-0.830609	293	-9.91944	305	60.7931	185	0.190127	2.55679	316	-6.21733	
Long Island	Northeast	8-19	0.2963	+2	286	-0.837727	284	-9.19531	280	63.7586	227	-2.04628	1.37094	265	-2.36949	
Belmont	D1 Independent	7-21	0.25	-1	287	-0.839991	282	-8.72574	208	69.0015	288	-6.83176	4.20487	208	0.590719	
High Point	Big South	11-17	0.39286	-1	288	-0.858095	296	-10.1307	270	64.9809	260	-4.21588	5.52381	280	-3.30291	
Cornell	Ivy League	10-17	0.37037		289	-0.89744	290	-9.73315	272	64.6774	243	-3.50547	2.5221	300	-4.41543	
Jacksonville	Trans America	8-19	0.2963		290	-0.898842	273	-7.74413	221	68.3969	271	-5.24457	2.47612	281	-3.40529	
SF Austin	Southland	6-21	0.22222	+2	291	-0.918465	278	-7.97643	229	67.8644	270	-4.93423	2.4356	235	-0.841546	
Dartmouth	Ivy League	9-18	0.33333		292	-0.926542	297	-10.3846	268	65.0987	264	-4.58266	3.17446	292	-3.87659	
MD E Shore	Mid-Eastern AC	12-17	0.41379	+1	293	-0.928355	302	-12.1331	291	62.7681	255	-4.00762	3.1535	317	-6.3713	
Lehigh	Patriot League	8-21	0.27586	-3	294	-0.932931	288	-9.51313	267	65.1583	248	-3.76924	2.7307	268	-2.49995	
Boston Univ	America East	7-22	0.24138		295	-0.95076	291	-9.75867	308	60.0624	167	1.08029	3.89637	262	-2.14476	
E Kentucky	OH Valley	6-21	0.22222	+3	296	-0.983531	295	-10.0975	238	67.3977	286	-6.6181	4.70467	183	2.16947	
Stony Brook	D1 Independent	6-24	0.2		297	-0.992286	301	-12.1219	316	57.9813	174	0.793588	4.39695	214	0.342739	
Citadel	Southern	9-20	0.31034	-2	298	-0.995108	306	-12.6667	298	62.2062	254	-3.97715	4.47018	275	-2.90559	
Northeastern	America East	7-21	0.25	-1	299	-1.02046	294	-9.95008	271	64.7463	249	-3.78473	4.21219	284	-3.4849	
Brown	Ivy League	8-19	0.2963		300	-1.05876	299	-11.3828	209	68.9367	306	-9.42936	3.27987	301	-4.45441	
Loyola MD	Metro Atlantic	7-21	0.25	+1	301	-1.08393	305	-12.4139	299	62.0374	244	-3.56332	4.73047	267	-2.39553	
Yale	Ivy League	7-20	0.25926	-1	302	-1.08853	303	-12.168	313	58.8222	191	-0.094332	3.49137	297	-4.0114	
Ark Little Rock	Sun Belt	4-24	0.14286	+1	303	-1.10657	289	-9.67612	227	68.0142	287	-6.78592	4.18122	206	0.757893	
Florida A&M	Mid-Eastern AC	9-22	0.29032	-1	304	-1.12416	307	-13.5596	293	62.6493	272	-5.30923	2.9077	306	-5.43804	
St Peter's	Metro Atlantic	5-23	0.17857	+1	305	-1.15531	298	-11.3693	245	66.9156	294	-7.39567	3.97442	243	-1.25308	
Charleston So	Big South	8-21	0.27586	-1	306	-1.18572	310	-14.8314	297	62.3504	281	-6.2847	4.94577	296	-4.00301	
MS Valley St	Southwestern AC	6-21	0.22222	+1	307	-1.27704	304	-12.3253	234	67.6239	303	-9.04075	3.71831	290	-3.71093	
VMI	Southern	6-23	0.2069	-1	308	-1.2788	300	-12.0882	249	66.689	296	-7.87834	4.81837	228	-0.521941	
Prairie View	Southwestern AC	7-20	0.25926		309	-1.36815	312	-15.1426	169	71.3404	317	-15.5753	2.88467	309	-5.6933	
Delaware St	Mid-Eastern AC	6-22	0.21429	+1	310	-1.37263	309	-13.9046	314	58.7877	223	-1.79829	2.97114	315	-6.16271	
Army	Patriot League	5-23	0.17857	-1	311	-1.3731	311	-14.8912	319	53.1522	138	2.85475	2.90647	264	-2.23367	
Loy Marymount	West Coast	2-26	0.07143		312	-1.4602	308	-13.6684	254	66.2641	304	-9.04293	4.32869	165	3.1215	
Sacred Heart	Northeast	3-25	0.10714		313	-1.54531	314	-17.6072	261	65.8209	313	-12.5216	2.35697	271	-2.64901	
Ark Pine Bluff	Southwestern AC	5-21	0.19231		314	-1.57041	315	-17.7781	286	63.0832	309	-9.94963	3.02132	311	-5.80871	
Morgan St	Mid-Eastern AC	5-24	0.17241		315	-1.60456	313	-17.0975	290	62.7922	302	-8.99066	3.52454	308	-5.58077	
New Hampshire	America East	3-25	0.10714		316	-1.68865	316	-18.9327	265	65.3861	315	-13.4074	3.92573	278	-3.26728	
FL Atlantic	Trans America	2-28	0.06667		317	-1.8248	317	-20.4593	309	59.93	307	-9.49516	2.0846	231	-0.585893	
Howard	Mid-Eastern AC	1-27	0.03571		318	-2.17599	318	-22.1456	275	64.3893	318	-15.634	3.35192	299	-4.29504	
Grambling	Southwestern AC	1-30	0.03226		319	-2.3704	319	-22.7047	226	68.1378	319	-19.9345	3.29547	312	-5.87229	
